C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\ART_DESIGN,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_128.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\ART_DESIGN,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_16220.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\ART_DESIGN,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3843.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\ART_DESIGN,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3855.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_15848.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_15861.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_250.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Lana_250.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_250.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3642.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3668.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_15686.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_3642.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_3668.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3642.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BIG,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3668.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3443.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_40.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_5411.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3443.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_40.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_5411.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_3443.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_40.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3443.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BLAME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_40.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_300.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3589.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Dana_300.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Lana_300.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_300.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3589.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_300.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_3589.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_300.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\BOSS,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3589.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_5498.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_5518.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_8682.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Dana_8682.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Lana_8682.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_5498.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_8682.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_5498.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_8682.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_5498.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CAMP,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_8682.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3603.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3839.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3897.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_549.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3603.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3839.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3897.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_549.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_3603.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_549.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3603.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CANCEL_CRITICIZE,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_549.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_15907.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_15918.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Dana_15907.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Lana_15907.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_15907.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_15918.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_15907.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_15918.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_15907.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CHAT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_15918.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_15503.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3352.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_506.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_15503.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_15514.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3352.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_506.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_5564.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_506.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\CITY_COMMUNITY,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_506.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_15021.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3387.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_490.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_5657.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_5658.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_15021.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_15304.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_3387.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Liz_490.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_15021.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_3387.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Naomi_490.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Test_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_3387.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COLLECT,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Tyler_490.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_3595.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_499.mov
C:\Users\Devin\Documents\GitHub\ASL_Data\Train_Data\COME,C:\Users\Devin\Documents\GitHub\ASL_Data\Videos\Brady_5980.mov
